Latitude,Longitude,Landuse forest cover in 1990,Landuse shrubland in 1990,Landuse grassland in 1990,Landuse agriculture in 1990,Landuse bareland in 1990,Landuse settlements in 1990,Landuse waterbodies in 1990,Landuse snow and gacier lakes in 1990, Landuse forest cover in 2000,Landuse shrubland in 2000,Landuse grassland in 2000, Landuse agriculture in 2000,Landuse bareland in 2000,Landuse settlements in 2000,Landuse waterbodies in 2000,Landuse snow and gacier lakes in 2000,Landuse forest cover in 2010,Landuse shrubland in 2010,Landuse grassland in 2010,Landuse agriculture in 2010,Landuse bareland in 2010,Landuse settlements in 2010 ,Landuse waterbodies in 2010, Landuse snow and gacier lakes in 2010,Slope 0-5 degrees,Slope 5-10 degrees,Slope 10-15 degrees,SLope 15-20 degrees,SLope 20-25 degrees,Slope 25-30 degrees,Slope 30-40 degrees,Slope 40-50 degrees,Slope 50-60 degrees,Slope over 60 degree,Glaciated mountain," Haplumbrepts, Dystrochrepts, Cyrumbrepts soils","Dystrochrepts, Haplumbrepts, Haplustalfs","Dystrochrepts, Haplustalfs, Rhodustaifs","Udipsamments, Dystrochrepts, Rhodustalfs","Udipsamments, Dystrochrepts, Rhodustalfs","Udorthents, Haplustalfs, Rhodustralfs "," Haplaquents, Haplaqepts, Eutrocrepts","Haplaquents, Psammaquents, Ustorthents","Rhodustalfs, Dystrochrepts, Haplustailfs",Distance to river 1-99 meters,Distance from river 100-199 meters,Distance from river 200-299 meters,Distance from river 300-399 meters,Distance from river 400-499 meters,Distance from river 500-599 meters, Distance from river 600-699 meters,Distance from river 700-799 meters,Distance from river 800-899 meters,Distance from river over 900 meters,Distance from major roads 0 meters,Distance from major roads 0-50 meters,Distance from major roads 50-75 meters,Distance from major roads  above 75meters,Distance from minor roads 0 meters,Distance from minor roads 0 -25 meters,Distance from minor roads 25-50 meters, Distance from minor roads over 75 meters,Flat Area,Facing North Facing In,Northeast facing in Province 1,East facing ,Southeast facing ,South facing,Southwest facing, West facing,Northwest facing,North facing,ppt500 mm-1000mm, ppt1000mm-3000mm,ppt2000mm - 3000mm,Over 3000 mm,RainFall Erosibity Factor for(500-1000mm),RainFall Erosibity Factor for (1000-3000mm),RainFall Erosibity Factor for (2000-3000mm),RainFall Erosibity Factor for over 3000)
27.426667,87.998933,63900,299700,625500,0,0,0,0,0,0,300600,637200,0,48600,0,0,0,641700,0,99000,252900,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,261000,371700,188100,104400,222300,159300,99900,112500,99000,100800,106200,71100,17100,0,19800,101700,188100,247500,225900,144900,52200,0,0,0,0,0,980100,0,0,119700,527400,191700,34200,7200,2700,4500,32400,60300,1420.3939,2407.2565,17703.6268,32999.9971
27.308466,86.642167,23400,0,0,970200,0,0,0,0,23400,0,0,968400,0,0,0,0,695700,249300,0,3600,28800,0,17100,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,96300,179100,129600,117900,226800,192600,179100,126000,101700,100800,62100,8100,0,0,349200,368100,172800,61200,27900,900,0,0,0,0,0,980100,0,0,900,86400,145800,91800,65700,90900,137700,179100,138600,43200,75435.0889,98132.9287,75928.5202,23624.8024
27.42889,86.557503,463500,45000,0,479700,0,0,0,0,471600,36000,0,484200,0,0,0,0,0,317700,566100,0,0,0,0,110700,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,95400,181800,119700,109800,0,7200,27900,40500,66600,108900,159300,144900,122400,115200,11700,54900,142200,216900,226800,162900,183600,41400,0,0,0,980100,0,0,0,34200,29700,3600,12600,72000,240300,329400,254700,63900,131686.2571,180535.9558,139581.1579,34973.7223
26.500383,88.011542,987300,0,0,0,0,0,0,0,984600,0,0,0,0,0,0,0,46800,0,48600,897300,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,75600,152100,106200,103500,136800,126900,139500,150300,171000,148500,95400,25200,900,0,18000,54000,173700,168300,156600,172800,219600,46800,0,0,0,980100,0,0,0,0,12600,105300,324900,360000,159300,45900,1800,0,87277.4401,25105.0963,926.9626,-59.9
27.80353,87.648994,0,0,0,0,0,0,0,989100,0,0,827100,0,162900,0,0,0,416700,33300,24300,522900,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,125100,201600,119700,100800,81000,72000,99000,108900,114300,102600,112500,107100,104400,74700,7200,28800,50400,84600,140400,167400,315000,161100,19800,5400,0,1009800,0,0,0,900,1800,18000,175500,189000,215100,204300,173700,1800,117870.1807,111949.0051,95172.3409,926.9626
27.956152,86.51829,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,0,0,0,0,36000,0,0,954900,980100,0,0,0,0,0,0,0,0,0,0,0,0,0,179100,311400,160200,118800,0,0,0,0,0,0,0,0,12600,37800,19800,44100,88200,175500,224100,252000,167400,9000,0,0,0,980100,0,0,0,3600,138600,472500,315900,20700,1800,5400,14400,7200,926.9626,2900.6878,7835.0008,3887.5504
27.797224,86.576219,0,0,0,0,0,0,0,983700,0,0,0,0,0,0,0,982800,994500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,39600,79200,63900,66600,0,0,900,14400,45000,69300,104400,105300,112500,104400,9000,43200,69300,107100,142200,168300,351000,111600,8100,0,0,0,980100,0,0,900,0,9000,82800,394200,306000,179100,36900,900,167706.742,98132.9287,20170.7833,433.5313
27.596006,87.474876,54000,427500,371700,0,0,0,0,135900,49500,413100,523800,0,0,0,0,0,0,0,0,0,9900,0,0,979200,1029600,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,52200,33300,29700,151200,90900,92700,115200,92700,92700,113400,92700,92700,57600,47700,34200,66600,96300,183600,216000,345600,19800,0,0,0,980100,0,0,0,45900,195300,63900,4500,5400,12600,131400,473400,77400,6848.1382,71981.0698,259484.9638,42375.1918
27.406546,87.292426,121500,240300,0,628200,0,0,0,0,116100,250200,0,625500,0,0,0,0,33300,410400,545400,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,0,79200,162000,120600,114300,10800,81900,109800,197100,144900,126000,136800,104400,69300,7200,28800,103500,167400,175500,164700,207900,153000,9000,0,0,0,1009800,0,0,0,156600,234900,50400,15300,14400,149400,129600,159300,99900,81849.6958,70994.2072,87277.4401,54710.9743
27.151431,86.956176,333900,0,0,653400,0,0,0,0,330300,0,0,660600,0,0,0,0,162000,248400,0,577800,0,0,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,2700,6300,0,0,13500,86400,99900,98100,106200,100800,99000,112500,16200,59400,107100,174600,258300,196200,173700,21600,2700,0,0,1009800,0,0,0,69300,189900,281700,86400,20700,9000,38700,173700,140400,4874.413,21157.6459,95172.3409,76915.3828
26.914823,87.425346,147600,0,0,845100,0,0,0,0,126900,0,0,864000,0,0,0,0,747000,0,0,248400,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,28800,60300,45900,50400,9000,32400,60300,69300,99900,113400,116100,135900,111600,95400,27900,56700,144900,181800,163800,159300,214200,59400,1800,0,0,0,980100,0,0,33300,111600,47700,181800,290700,61200,34200,188100,61200,33493.4284,18690.4894,103067.2417,33493.4284
26.67808,88.052443,0,0,0,986400,3600,0,0,0,0,0,0,989100,0,0,0,0,1800,0,1800,985500,0,0,0,0,0,0,0,205200,0,0,0,0,0,774900,0,0,0,0,95400,180900,117000,111600,239400,218700,195300,130500,115200,59400,27900,9000,0,0,58500,162000,147600,129600,153900,91800,175500,82800,8100,0,980100,0,0,0,0,33300,149400,277200,385200,97200,21600,21600,10800,13500,11782.4512,11782.4512,5861.2756,7341.5695
27.78165,87.910473,0,0,0,0,0,0,0,988200,0,0,0,0,0,0,0,989100,328500,0,16200,651600,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,150300,251100,148500,113400,0,0,0,0,0,0,0,0,0,4500,586800,74700,2700,0,0,0,0,0,0,0,0,755100,0,0,0,45900,57600,68400,63900,116100,100800,74700,93600,43200,55204.4056,40894.8979,51256.9552,23624.8024
27.676864,86.873342,0,0,0,0,0,0,0,990900,0,0,0,0,0,0,0,994500,195300,0,0,794700,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,127800,220500,134100,115200,0,0,0,0,0,0,0,900,55800,142200,18900,69300,174600,276300,232200,162000,74700,1800,0,0,0,980100,0,0,0,2700,175500,401400,164700,150300,113400,900,900,0,62112.4438,433.5313,433.5313,-59.9
27.172604,87.681407,385200,0,0,602100,0,0,0,0,351900,0,0,636300,0,0,0,0,0,0,0,987300,0,0,0,0,0,0,0,0,0,0,1040400,0,0,0,32400,64800,61200,67500,146700,247500,133200,113400,0,0,0,0,0,7200,27000,50400,64800,86400,51300,196200,235800,207900,145800,99900,64800,8100,0,0,0,1009800,0,0,0,6300,40500,226800,259200,199800,186300,70200,12600,8100,102080.3791,38427.7414,6848.1382,4380.9817
27.05123,87.192026,0,0,0,990900,0,0,0,0,0,0,0,990900,0,0,0,0,0,0,0,0,0,0,0,987300,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,72900,144000,114300,105300,71100,71100,90900,109800,128700,110700,114300,109800,77400,63900,16200,28800,63000,80100,106200,105300,210600,221400,156600,21600,0,1009800,0,0,0,205200,423900,91800,93600,16200,900,7200,41400,129600,433.5313,3887.5504,22637.9398,70994.2072
26.859631,87.452294,862200,0,0,0,128700,0,0,0,840600,0,0,148500,0,0,0,0,0,0,0,0,107100,0,0,888300,1040400,0,0,0,0,0,0,0,0,0,0,0,0,0,95400,190800,142200,125100,180900,108000,104400,126900,138600,121500,118800,60300,24300,3600,5400,41400,141300,320400,274500,149400,47700,0,0,0,0,1009800,0,0,0,0,0,900,24300,288000,442800,88200,135000,900,242708.2996,48296.3674,73954.795,433.5313
27.361007,87.873973,504900,258300,0,224100,0,0,0,0,495000,266400,0,226800,0,0,0,0,817200,0,0,171900,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,114300,202500,138600,126000,0,11700,69300,100800,100800,102600,108000,102600,99900,108900,900,4500,20700,72000,197100,289800,297900,104400,22500,0,0,1040400,0,0,0,0,0,0,26100,387000,392400,170100,32400,1800,215076.1468,93198.6157,17703.6268,926.9626
26.572343,87.826021,0,0,0,987300,0,0,0,0,0,0,0,989100,0,0,0,0,237600,0,0,618300,138600,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,152100,241200,131400,102600,0,0,0,0,8100,46800,108900,97200,108000,145800,30600,143100,232200,142200,117000,102600,153000,70200,41400,8100,980100,0,0,0,0,11700,40500,75600,128700,378000,321300,59400,11700,13500,176095.0741,32506.5658,6354.7069,7341.5695
26.725482,88.182897,0,0,0,0,202500,0,0,0,0,0,0,0,237600,0,238500,0,974700,0,15300,5400,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,215100,349200,184500,131400,0,12600,28800,45900,63900,74700,91800,108900,118800,141300,19800,69300,118800,144900,160200,162000,272700,59400,2700,0,0,980100,0,0,0,148500,296100,207900,88200,37800,54900,35100,79200,62100,30039.4093,19183.9207,43362.0544,33986.8597
26.479831,87.880455,0,0,0,963900,0,0,0,0,0,0,0,986400,0,0,0,0,464400,291600,0,231300,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,134100,248400,148500,112500,531900,255600,109800,60300,37800,0,0,0,0,0,0,0,2700,11700,38700,79200,295200,406800,166500,9000,0,0,1009800,0,0,0,0,0,0,51300,380700,306000,262800,9000,208661.5399,167706.742,144022.0396,4874.413
28.046638,86.639768,0,0,0,0,0,0,0,990900,0,0,0,0,77400,0,0,917100,0,0,0,994500,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,68400,133200,90900,86400,215100,182700,181800,139500,91800,92700,94500,0,0,0,0,2700,45900,169200,289800,243000,204300,25200,0,0,859500,150300,0,0,0,0,0,0,182700,534600,248400,14400,0,0,136127.1388,7835.0008,-59.9,-59.9
26.688465,87.652809,0,0,0,702900,162000,0,125100,0,0,0,0,696600,267300,0,26100,0,0,0,0,0,0,0,199800,0,0,0,0,0,0,0,453600,0,0,0,37800,69300,44100,38700,87300,163800,119700,100800,126000,108900,117900,107100,119700,108900,109800,85500,63900,37800,7200,50400,53100,54900,86400,132300,389700,186300,48600,900,0,0,980100,0,0,17100,2700,2700,30600,135000,172800,549000,92700,7200,94678.9096,300933.193,50763.5239,3887.5504
27.637058,86.749943,29700,796500,69300,0,96300,0,0,1800,27000,816300,56700,0,92700,0,0,0,0,0,0,0,72900,0,0,924300,980100,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,13500,13500,12600,204300,95400,97200,76500,11700,0,0,0,0,0,1800,1800,10800,65700,111600,194400,458100,154800,10800,0,0,0,1009800,0,0,9000,8100,0,60300,252900,186300,333000,157500,2700,102080.3791,182509.681,86290.5775,1420.3939
26.798827,87.789503,155700,0,0,717300,116100,0,0,0,72000,0,0,916200,0,0,0,0,43200,826200,62100,0,61200,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,97200,169200,114300,101700,597600,324000,63900,9900,0,0,0,0,0,0,494100,337500,90900,58500,18000,8100,2700,0,0,0,0,0,1009800,0,0,56700,56700,39600,70200,188100,164700,174600,185400,73800,90238.0279,95665.7722,101586.9478,40401.4666
27.243959,86.679182,425700,0,0,562500,0,0,0,0,417600,0,0,574200,0,0,0,0,948600,0,33300,14400,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,144900,249300,141300,110700,15300,69300,99900,108000,99900,99000,103500,100800,100800,106200,101700,153900,243900,233100,166500,50400,29700,900,0,0,0,980100,0,0,0,22500,84600,72000,185400,213300,189000,174600,30600,8100,103560.673,95665.7722,16716.7642,4380.9817
26.731831,88.055771,561600,0,0,389700,36000,0,0,0,0,0,0,768600,17100,0,202500,0,69300,0,0,923400,0,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,99900,196200,117900,90000,0,0,0,0,0,7200,32400,57600,104400,104400,9000,31500,84600,126000,243900,265500,228600,20700,0,0,0,980100,0,0,0,89100,106200,8100,3600,93600,198000,130500,221400,159300,108494.986,71487.6385,121324.1998,87277.4401
26.585431,87.926775,0,0,0,989100,0,0,0,0,0,0,0,985500,0,0,0,0,428400,0,900,567000,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,153900,270000,148500,95400,63900,68400,106200,102600,117900,108900,114300,108000,93600,63000,588600,388800,32400,0,0,0,0,0,0,0,0,1009800,0,0,3600,34200,72000,74700,140400,237600,185400,117000,113400,31500,101586.9478,64086.169,62112.4438,17210.1955
27.654242,87.185376,718200,271800,0,0,0,0,0,0,711900,279000,0,0,0,0,0,0,363600,59400,4500,568800,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,175500,290700,181800,148500,63000,59400,82800,108000,159300,138600,112500,114300,95400,50400,515700,393300,112500,17100,1800,0,0,0,0,0,0,0,1009800,0,0,55800,121500,180000,168300,96300,132300,121500,114300,50400,72474.5011,66553.3255,62605.8751,27572.2528
27.647389,87.336513,990900,0,0,0,0,0,0,0,988200,0,0,0,0,0,0,0,0,0,0,986400,9000,0,0,0,0,0,0,0,0,0,1040400,0,0,0,39600,76500,56700,55800,98100,186300,109800,96300,224100,156600,131400,108900,106200,103500,109800,45900,6300,0,900,900,21600,51300,96300,158400,463500,205200,11700,0,0,980100,0,0,0,0,0,11700,227700,282600,235800,185400,66600,0,129219.1006,101586.9478,36454.0162,-59.9
26.51384,87.342796,0,0,0,991800,0,0,0,0,0,0,0,988200,0,0,0,0,0,0,0,987300,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,31500,63900,59400,59400,196200,312300,143100,107100,0,0,900,63000,115200,151200,165600,194400,155700,101700,3600,18900,47700,131400,171900,174600,262800,106200,52200,10800,0,0,980100,0,0,10800,266400,271800,109800,262800,57600,0,0,900,31519.7032,-59.9,-59.9,433.5313
27.003503,87.048785,712800,0,7200,166500,103500,0,0,0,714600,0,6300,268200,0,0,0,0,734400,262800,0,0,0,0,0,0,0,978300,1800,0,0,0,0,0,0,0,0,0,0,0,223200,324000,150300,91800,436500,340200,112500,59400,37800,8100,0,0,0,0,14400,53100,120600,143100,157500,155700,251100,104400,9900,0,0,0,1009800,0,0,10800,65700,125100,288000,258300,124200,81900,41400,14400,68033.6194,44842.3483,22637.9398,7835.0008
26.962047,86.966229,932400,0,0,58500,0,0,0,0,935100,0,0,55800,0,0,0,0,927900,62100,0,0,0,0,0,0,0,0,776700,203400,0,0,0,0,0,0,0,0,0,0,97200,178200,117900,92700,101700,93600,98100,109800,98100,97200,106200,98100,108000,77400,18900,67500,138600,204300,216900,189900,142200,1800,0,0,0,1009800,0,0,0,24300,23400,39600,297900,318600,141300,47700,51300,36000,77408.8141,26091.9589,28065.6841,19677.352
27.588852,87.625846,754200,234900,0,0,0,0,0,0,735300,255600,0,0,0,0,0,0,719100,12600,20700,243000,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,62100,119700,74700,67500,0,0,53100,111600,101700,99900,115200,105300,105300,117000,3600,14400,52200,102600,147600,216900,324900,105300,12600,0,0,1040400,0,0,0,1800,36900,143100,169200,291600,197100,63900,57600,18900,108001.5547,34973.7223,31519.7032,10302.1573
27.033692,86.758988,0,0,0,988200,0,0,0,0,0,0,0,991800,0,0,0,0,909900,0,0,81900,0,0,0,0,0,0,5400,974700,0,0,0,0,0,0,0,0,0,0,17100,36000,25200,29700,0,0,0,0,0,0,10800,31500,61200,120600,3600,11700,49500,174600,224100,182700,300600,28800,4500,0,0,0,1009800,0,0,1800,7200,36000,93600,163800,26100,235800,402300,13500,14249.6077,129219.1006,220503.8911,7341.5695
27.505948,86.430129,802800,162900,27000,0,0,0,0,0,782100,167400,45000,0,0,0,0,0,0,0,346500,0,264600,0,0,382500,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,198900,321300,144000,105300,0,0,0,0,0,0,0,18000,66600,126900,7200,34200,91800,92700,99000,90900,243900,258300,109800,12600,0,1009800,0,0,0,72900,294300,90000,18900,8100,59400,326700,147600,22500,32506.5658,179055.6619,80862.8332,12275.8825
27.302041,87.21601,0,0,0,989100,0,0,2700,0,0,0,0,985500,0,0,2700,0,756900,231300,0,0,0,0,0,0,0,148500,891900,0,0,0,0,0,0,0,0,0,0,0,66600,127800,85500,81000,0,0,0,0,5400,27000,52200,72900,94500,111600,1800,5400,15300,23400,67500,141300,381600,288000,54900,900,0,0,980100,0,0,0,53100,282600,477000,150300,11700,5400,0,0,6354.7069,2900.6878,-59.9,-59.9
27.255207,87.646117,960300,0,0,30600,0,0,0,0,946800,0,0,42300,0,0,0,0,1800,0,1800,991800,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,135900,254700,153900,138600,0,0,0,0,0,0,0,3600,36000,128700,8100,27900,45000,73800,123300,179100,317700,190800,73800,900,0,0,1009800,0,0,70200,45000,96300,97200,103500,53100,202500,315000,57600,29052.5467,110962.1425,172641.055,31519.7032
27.006351,87.3904,0,0,0,990900,0,0,0,0,0,0,0,988200,0,0,0,0,4500,0,0,947700,0,0,40500,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,47700,90900,54900,53100,0,0,0,0,0,0,0,0,0,5400,5400,27000,72900,137700,182700,188100,281700,79200,5400,0,0,980100,0,0,0,28800,16200,59400,180000,273600,164700,86400,131400,39600,90238.0279,47309.5048,71981.0698,21651.0772
26.439924,87.838499,0,0,0,289800,0,0,25200,0,0,0,0,237600,0,0,0,0,0,0,0,996300,0,0,0,0,0,0,0,0,0,0,0,0,1040400,0,0,0,0,0,76500,147600,105300,103500,253800,198000,184500,194400,108000,42300,16200,0,0,0,2700,9900,29700,72000,159300,237600,436500,62100,0,0,0,980100,0,0,0,39600,401400,196200,2700,0,7200,90900,213300,58500,3887.5504,49776.6613,116883.3181,32013.1345
26.880725,87.182671,12600,0,0,979200,0,0,0,0,20700,0,0,972000,0,0,0,0,855900,0,0,133200,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,137700,236700,127800,111600,293400,277200,192600,90900,70200,44100,23400,5400,0,0,20700,106200,134100,161100,166500,144000,212400,35100,0,0,0,64800,915300,0,0,0,24300,152100,224100,252000,139500,164700,20700,2700,76421.9515,90238.0279,11289.0199,1420.3939
27.335173,87.076831,990000,0,0,0,0,0,0,0,985500,0,2700,0,0,0,0,0,18000,0,3600,969300,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,151200,252000,142200,117900,251100,202500,198900,155700,116100,50400,19800,0,0,0,519300,346500,63900,28800,22500,21600,7200,0,0,0,0,0,1009800,0,1800,35100,101700,144000,146700,102600,138600,177300,122400,39600,75928.5202,97146.0661,67046.7568,21651.0772
26.652692,88.02087,445500,0,0,542700,0,0,0,0,0,0,0,987300,0,0,0,0,0,0,0,317700,0,0,0,0,0,0,0,0,0,0,0,278100,0,0,0,0,0,0,71100,132300,78300,70200,221400,205200,177300,139500,97200,63900,52200,37800,900,0,146700,342000,343800,110700,32400,4500,0,0,0,0,0,1009800,0,0,900,109800,165600,74700,32400,79200,141300,158400,148500,69300,77408.8141,86784.0088,81356.2645,37934.3101
27.20702,87.713635,0,0,0,989100,0,0,0,0,0,0,0,990900,0,0,0,0,36000,0,0,957600,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,112500,202500,125100,108900,0,0,0,54000,93600,92700,113400,92700,92700,113400,1800,13500,24300,46800,58500,107100,435600,250200,42300,0,0,0,980100,0,0,30600,8100,0,7200,171000,304200,112500,279000,67500,166719.8794,61619.0125,152903.803,36947.4475
26.463349,87.84951,0,0,0,989100,0,0,0,0,0,0,0,990000,0,0,0,0,909000,0,12600,70200,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,19800,36900,27900,21600,178200,93600,48600,6300,0,0,0,0,0,0,0,12600,42300,102600,225900,242100,324000,30600,0,0,0,1040400,0,0,0,4500,145800,86400,128700,364500,250200,0,0,0,137114.0014,-59.9,-59.9,-59.9
27.452605,87.839366,990000,0,0,0,0,0,0,0,989100,0,0,0,0,0,0,0,0,0,0,990000,0,0,0,0,0,0,0,0,0,0,0,1040400,0,0,0,0,4500,11700,113400,219600,141300,127800,190800,99900,99900,108900,99000,99900,117900,90900,71100,18900,37800,151200,292500,316800,156600,47700,7200,0,0,0,0,0,980100,0,0,5400,168300,314100,377100,131400,13500,0,0,0,7341.5695,-59.9,-59.9,-59.9
27.197928,87.330922,858600,0,0,129600,0,0,0,0,867600,0,0,122400,0,0,0,0,4500,0,2700,987300,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,68400,129600,81900,77400,261000,221400,207000,156600,90000,48600,12600,0,0,0,731700,260100,18000,0,0,0,0,0,0,0,0,0,980100,0,1800,52200,125100,117900,147600,128700,126000,124200,142200,44100,69020.482,68033.6194,77902.2454,24118.2337
27.622427,86.668335,942300,49500,0,0,0,0,0,0,947700,40500,0,0,0,0,0,0,0,0,0,985500,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,288900,419400,183600,63000,220500,186300,162000,117000,102600,102600,78300,21600,0,0,10800,31500,84600,153900,203400,241200,264600,50400,0,0,0,1040400,0,0,0,10800,60300,86400,197100,278100,284400,105300,13500,4500,155864.3908,57671.5621,7341.5695,2407.2565
27.851732,86.781517,322200,238500,71100,0,0,0,0,361800,336600,536400,65700,53100,0,0,0,0,987300,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,176400,298800,156600,118800,0,0,13500,28800,56700,77400,81000,121500,139500,134100,604800,365400,38700,900,0,0,0,0,0,0,0,0,1009800,0,1800,36900,78300,157500,162900,166500,158400,118800,100800,27900,86784.0088,65073.0316,55204.4056,15236.4703
27.076175,86.360004,668700,0,0,86400,0,0,0,0,623700,0,0,135000,0,0,0,0,888300,900,0,106200,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,73800,144900,114300,108900,14400,38700,91800,116100,135000,126000,127800,125100,110700,76500,62100,172800,254700,202500,137700,100800,47700,1800,0,0,0,1040400,0,0,0,24300,139500,239400,245700,176400,77400,22500,27900,27000,42375.1918,12275.8825,15236.4703,14743.039
27.525785,87.81366,0,0,213300,771300,0,0,0,0,174600,0,23400,790200,0,0,0,0,921600,75600,0,0,0,0,0,0,0,870300,109800,0,0,0,0,0,0,0,0,0,0,0,32400,64800,59400,59400,0,0,0,54900,92700,98100,105300,100800,99900,110700,695700,269100,15300,0,0,0,0,0,0,0,0,0,1009800,0,900,61200,96300,98100,120600,117900,135900,132300,165600,51300,74448.2263,72474.5011,90731.4592,28065.6841
27.16985,87.922469,503100,0,359100,122400,0,0,0,0,493200,0,354600,139500,0,0,0,0,303300,513000,87300,83700,6300,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,126900,215100,131400,117900,0,2700,27900,57600,96300,143100,181800,205200,206100,69300,0,1800,5400,30600,47700,124200,395100,343800,58500,2700,0,0,1009800,0,0,0,0,0,900,263700,381600,109800,197100,56700,209154.9712,60138.7186,108001.5547,31026.2719
26.921459,88.037513,368100,0,0,619200,0,0,0,0,354600,0,0,636300,0,0,0,0,624600,0,0,135000,0,0,0,0,0,0,0,789300,0,0,0,0,0,0,0,0,0,0,114300,200700,118800,98100,0,0,900,18900,44100,83700,187200,188100,149400,126000,578700,335700,56700,7200,1800,0,0,0,0,0,0,0,980100,0,0,57600,127800,138600,110700,108000,130500,165600,103500,37800,71487.6385,90731.4592,56684.6995,20664.2146
27.348037,86.55345,945900,0,0,48600,0,0,0,0,946800,0,0,45000,0,0,0,0,213300,0,37800,736200,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,99900,188100,119700,103500,189000,160200,156600,135900,147600,90900,56700,40500,18000,900,900,15300,34200,56700,99000,164700,432000,227700,9900,0,0,980100,0,0,0,24300,1800,0,900,271800,234000,195300,257400,54900,128232.238,107014.6921,141061.4518,30039.4093
26.680237,87.442121,986400,0,0,0,0,0,0,0,989100,0,0,0,0,0,0,0,459000,0,307800,225000,0,0,0,0,0,0,6300,1003500,0,0,0,0,0,0,0,0,0,0,172800,246600,112500,81900,62100,90000,106200,107100,108900,102600,97200,63900,21600,0,641700,341100,27000,0,0,0,0,0,0,0,0,0,980100,0,900,54000,83700,104400,135000,190800,128700,131400,137700,43200,70500.7759,71981.0698,75435.0889,23624.8024
27.260805,87.716877,329400,0,0,659700,0,0,0,0,312300,0,0,674100,0,0,0,0,386100,0,0,603900,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,153000,263700,159300,125100,231300,194400,209700,218700,117900,22500,0,0,0,0,5400,20700,46800,117900,181800,243000,340200,54000,0,0,0,1009800,0,0,0,900,22500,496800,362700,31500,30600,30600,33300,900,16716.7642,16716.7642,18197.0581,433.5313
27.578387,87.070036,974700,0,15300,0,0,0,0,0,968400,0,18900,0,0,0,0,0,853200,0,11700,131400,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,202500,338400,190800,140400,0,0,0,0,0,0,0,0,0,900,20700,104400,203400,239400,175500,103500,119700,13500,0,0,0,1009800,0,0,0,80100,22500,4500,18000,66600,60300,150300,448200,129600,32999.9971,82343.1271,245668.8874,70994.2072
27.812897,88.003441,0,0,0,0,0,0,0,988200,0,0,0,0,25200,0,0,963000,981900,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,134100,228600,129600,103500,50400,91800,99000,116100,95400,94500,110700,94500,94500,110700,0,4500,10800,33300,52200,128700,495900,225000,29700,0,0,980100,0,0,0,61200,239400,53100,0,0,0,145800,396000,84600,-59.9,79875.9706,217049.872,46322.6422
